   260    0.54969E+04    0.35058E+01    0.23620E-01    0.83720E+02
   261    0.54727E+04    0.36160E+01    0.23788E-01    0.85247E+02
   262    0.54479E+04    0.37287E+01    0.23957E-01    0.86765E+02
   263    0.54230E+04    0.38436E+01    0.24125E-01    0.88267E+02
   264    0.53974E+04    0.39608E+01    0.24293E-01    0.89745E+02
   265    0.53713E+04    0.40803E+01    0.24461E-01    0.91193E+02
   266    0.53449E+04    0.42022E+01    0.24628E-01    0.92632E+02
   267    0.53179E+04    0.43263E+01    0.24794E-01    0.94040E+02
   268    0.52906E+04    0.44527E+01    0.24961E-01    0.95432E+02
   269    0.52627E+04    0.45814E+01    0.25127E-01    0.96800E+02
   270    0.52345E+04    0.47123E+01    0.25292E-01    0.98144E+02
   271    0.52059E+04    0.48454E+01    0.25457E-01    0.99465E+02
   272    0.51770E+04    0.49809E+01    0.25621E-01    0.10076E+03
   273    0.51477E+04    0.51182E+01    0.25785E-01    0.10203E+03
   274    0.51180E+04    0.52581E+01    0.25949E-01    0.10326E+03
   275    0.50880E+04    0.53998E+01    0.26112E-01    0.10448E+03
   276    0.50577E+04    0.55437E+01    0.26274E-01    0.10566E+03
   277    0.50270E+04    0.56898E+01    0.26436E-01    0.10683E+03
   278    0.49960E+04    0.58380E+01    0.26597E-01    0.10795E+03
   279    0.49647E+04    0.59881E+01    0.26758E-01    0.10904E+03
   280    0.49331E+04    0.61402E+01    0.26918E-01    0.11012E+03
   281    0.49013E+04    0.62945E+01    0.27078E-01    0.11116E+03
   282    0.48691E+04    0.64504E+01    0.27237E-01    0.11217E+03
   283    0.48367E+04    0.66084E+01    0.27395E-01    0.11314E+03
   284    0.48041E+04    0.67683E+01    0.27553E-01    0.11409E+03
   285    0.47712E+04    0.69301E+01    0.27710E-01    0.11500E+03
   286    0.47380E+04    0.70937E+01    0.27866E-01    0.11587E+03
   287    0.47046E+04    0.72591E+01    0.28022E-01    0.11672E+03
   288    0.46711E+04    0.74262E+01    0.28177E-01    0.11754E+03
   289    0.46373E+04    0.75950E+01    0.28331E-01    0.11831E+03
   290    0.46033E+04    0.77654E+01    0.28485E-01    0.11906E+03
   291    0.45692E+04    0.79380E+01    0.28637E-01    0.11976E+03
   292    0.45347E+04    0.81118E+01    0.28790E-01    0.12044E+03
   293    0.45003E+04    0.82864E+01    0.28941E-01    0.12107E+03
   294    0.44656E+04    0.84633E+01    0.29092E-01    0.12168E+03
   295    0.44309E+04    0.86409E+01    0.29242E-01    0.12224E+03
   296    0.43960E+04    0.88209E+01    0.29391E-01    0.12277E+03
